text,label
耐心糾結到底能多難看,0
真的有夠難看。,0
先說結論：把錢拿去看別部,0
沒看過蜜拉版,0
單純就我對這部的想法，除非你很喜歡jump scare，你想的到的，想不到的通通都用音效炸你一遍，嚇到後面覺得很疲勞。,0
優點除了場景還原，想不到其他,0
但也沒真正還原到很精緻，警局後面的女神像有點假。,0
運鏡不知道在晃什麼，看了頭很昏,0
打殭屍晃到不行。,0
然後燈光一直猛射觀眾眼睛,0
車頭燈要射、手電筒要射、連播個投影片也要射。,0
中間有段克里斯打殭屍，手電筒瘋狂閃爍，眼睛被閃到很不舒服，那段直接眼睛閉上。,0
電影塞了太多角色跟故事,0
為了滿足情懷一次大放送的感覺，導致什麼都想講，但什麼都講不好,0
整齣像照本宣科,0
要不是有玩過遊戲，一般人會看得很困惑吧。,0
然後很想吐槽，里昂在這齣真的很雜魚,0
電影進入中段，里昂都還沒進入狀況，一直到處問為什麼？為什麼你被關在這？為什麼他們變成殭屍？,1
遊戲中雖然里昂是菜鳥，但給人感覺還是很幹練。,0
電影里昂感覺神經大條，面對殭屍槍要開不開的，中間卻有一段突然猛射不知道什麼意思？,1
唯一貢獻就是片尾不知哪裡撿到的火箭筒,1
最後看到艾達的選角 ： 嗯 好喔,0
影廳有個男的直接很大聲的：蛤？XD,0
補充：如果是惡靈粉，想看遊戲還原是可以看一下但不要對角色有太多期待,0
就當成是一群路人cosplay。,0
很討厭jump scare的人，也請跳過這部,0
癲癇相關疾病患者，建議也跳過,0
閃爍跟直射光眼睛會很不舒服,0
打噴嚏之前看預告很尷尬就沒去看了,0
這次本來也沒有想去看 是女友想看王淨 而且國中看小說的時候還滿喜歡的就去了,0
整部的敗筆就是鬼頭成這邊 魔改鬼頭成這邊真的太出戲了,1
每一次切到這支線我就希望趕快快轉 而且也完全沒有印象,0
事後看其他版友發電影跟小說的不同之處 才想起來原來跟原版差這麼多,0
難怪很多部分看起來都很沒印象,0
撇除鬼頭成這段其他部分就很標準的九把刀式愛情片,0
只是很多背景細節都沒有鋪陳 比較草草帶過的感覺,0
(我覺得鬼頭成篇幅佔太多),0
演員演技部分其實都還不錯,0
前段也看得滿開心,0
結尾有點小爛尾的感覺,0
(柯跟王淨鬥嘴那部分就很符合九把刀一貫風格),0
如果扣除鬼頭成這邊我會給好雷 ,0
然後特效在國片來說真的算是很頂了,0
結論就是如果看過小說千萬不要看會覺得莫名其妙 ,0
沒看過小說的可以去看,0
看完電影被王淨圈粉XD,0
因為看過第一集覺得還不錯蠻喜歡猛毒跟男主之間的碎嘴幹話,0
可惜第二集的劇情卻讓人覺得空虛,0
看完有種不知道到底看了什麼的感覺,0
簡單來說就是一個連續殺人魔跟一個記者哥倆好只願意給記者探監,1
沒想到記者從跟殺人魔的對話中把殺人的證據公諸於世害殺人魔被判死刑,1
最後一次探視時起了口角 殺人魔吃到記者體內的外星人(猛毒)自己也長出了一隻(血蜘蛛)然後逃獄,1
之後先去不正常人類研究中心拯救他的愛人 獅吼功女王,1
最後兩人開始屠殺搞破壞報仇,1
原本跟猛毒吵架鬧分手的男主 在最後關頭與猛毒重修舊好一起打敗了血蜘蛛,1
心得:1. 最後的教堂戰幾乎全是動畫,0
尤其血蜘蛛在教堂的彩繪窗前展開觸角時有一種惡靈古堡還是惡魔獵人打最終Boss的開場動畫,0
2. 背景音樂不錯,0
3. 沒交代獅吼女的來歷 ,1
沒交代血蜘蛛跟猛毒的關係 ,0
草草一個父子就帶過,1
(為甚麼血蜘蛛比較強的樣子?),1
4. 劇情老套 昔日搭當吵架之後鬧分手發現彼此不能沒有對方 最後又一起戰鬥,1
5. 還好我用平日優惠價看的,0
就是一部B級爽片,0
如果對於反派能有更深的刻畫應該會更好,0
"不好意思,半夜睡不著突然想起一部大概是快20年前的片子....",0
"主角是個小孩,",0
然後片子開頭他的爸爸還是媽媽好像就死在家裡的搖椅上 ,1
"(我記得是被獵槍打死,忘了是自殺還是他殺)",1
然後劇情大概就是這個小孩在家裡的一些動作…,0
整個畫面算是蠻奇幻又有點寫實的色調,0
我自己認為蠻獵奇的 (也蠻血腥的),0
最後記得死在搖椅上的那個爸爸還媽媽還長蟲子了…,1
大概是這樣再麻煩各位大大幫忙解惑....,0
我好想知道謝謝各位,0
引述《nanachi (上善若水)》之銘言 ,0
以下沒劇情暴雷，純討論票房評價,0
今年開始漫威宇宙第四階段展開，,0
電影方面已上映:黑寡婦、尚氣與十環傳奇和永恆族,0
黑寡婦 成本2億美金 票房3.79億美金+1.25億美金(串流&數位下載): ,0
尚氣   成本1.5-2億美金 票房4.31億美金: ,0
永恆族 成本2億美金 票房3.37億美金(目前): ,0
以票房來看，漫威宇宙第四階段不到很亮眼,0
版友怎麼看呢?,0
接下來上映的蜘蛛人能翻轉: 現狀嗎? ,0
目前的表現只有尚氣表現比較好，,0
續集也是很早就有消息要拍,0
其他兩部目前都不行,0
永恆族最慘北美票房大概才1.6億，應該也是目前三部最大賠錢貨,0
以漫威過往賠錢貨很難再出續集，或者續集要等很長時間,0
導演跟編劇也不可能在請了,0
至於最壓軸的蜘蛛人如果符合預期那今年至少能兩勝兩敗,0
如果在跟永恆族一樣暴死，漫威可能要在洗牌一次了，製作人可能要先休息一下了吧！,0
一直英雄主義也會疲乏,0
覺得是時候開始解構，跟改視角了,0
不管是蜘蛛人，禿鷹，永恆族，還有尚氣，跟影集這些。,0
還算可以吧,0
最後再帶回來新調性,0
"怕推文可能會有《月老》的雷,防雷一下",0
包含《月老》九把刀目前導演了三部作品,0
"但是改編自他小說的, 大多編劇也是他",0
"有一件事情有點奇妙, 就是這些作品裡面編劇/導演都是他的評價好像普遍比他純編劇的作品來的高?",0
不過是沒有想討論到那麼多單純想碎念一下他很愛講的愛情主題,0
可以被歸類在愛情片的九把刀編劇/導演:《那些年》《月老》,0
九把刀純編劇:《等一個人咖啡》《打噴嚏》,0
不難看出他純編劇的兩部作品當初上映時的評價都被說是大爛片,0
但從成品來看要說都是導演要背鍋我覺得也不太像是這樣,0
《那些年》是改編自他本人的真實故事,0
《月老》則有強大特效加持,0
但是單就劇本本身這四部片的水準真的有很大的差異嗎?,0
從《歡樂時光》開始喜歡上濱口龍介,0
喜歡他處裡電影的方式,0
喜歡他賦予電影並非電影的日常感,0
在濱口龍介的電影裡，影像成為了生活的點滴記錄，而不是亟欲抒發自我的管道。,0
《BIOS monthly》上一篇日本文化廳訪談濱口龍介關於《偶然與想像》這部作品的文章,0
他說「偶然是非常難處理的主題，把偶然放進故事中難免流於刻意唐突，在劇本寫作時，會刻意避開「偶然」的發展，或是讓情節發展看起來不像是偶然。」,0
意即在許多電影中，劇本慣於利用巧合、機緣這類的偶然相逢或者重逢，來繼續延伸後來的劇情，但常常會顯得過分刻意、不自然，淪為觀眾吐槽的一個點，所以會儘量避免掉這樣的編排,0
然而對濱口龍介來說，「『偶然』在日常生活中算是很常見，我們都曾經歷過。」,0
偶然在街上遇到久未連絡的老同學因此得到工作機會；,0
偶然從連朋友都稱不上的別人口中得知另一半劈腿；,0
偶然間意外發現自己並不是母親親生的...,0
也許可以說人生是由許許多多個偶然組成，只不過很常發生的當下沒有注意到,0
僅有當對生活產生影響時才會意識到偶然的發生，不論偶然之後的是好事還是壞事。,0
偶然最迷人也最危險的地方在於，我們無法預料到偶然之後到底會怎麼發展，因此你沒辦法先知道結果而去選擇在偶然發生前是要接受還是拒絕，但我們可以想像。,0
例如，偶然在交友軟體上滑到前任，然後不小心想起了和對方有關的回憶，然後想著想著突然開始想像，「如果我們現在還在一起會是怎樣？」,0
又接著繼續往下想，「如果我們復合了就不會再分手了嗎？」,0
偶然像是一個開關，會瞬間開啟我們對「可能的未來」的想像，而我們似乎都習慣從偶然裡去想像。,0
人家總說「想像力就是你的超能力」,0
確實當我們陷入了想像，就擁有了名為創造的超能力，能夠創造出與現實平行的假想世界,0
只是剛好現在，只有導演濱口龍介將他對偶然的想像，寫成了劇本並且化作了影像,0
《偶然與想像》裡的三部短篇故事，那看似有些不可思議的情節，其實都是導演濱口龍介所施展的、你我原來都會的魔法,0
他把不太可能變成可能,0
而在這些可能的想像裡，真實感竟如此強烈。,0
《偶然與想像》是導演濱口龍介預計想要完成的七部關於「偶然」的短片中的三部,0
《魔法》、《敞開的大門》與《再一次》。,0
導演濱口龍介利用偶然與想像建構出三個看似很遠其實很近、感覺不太可能卻很可能發生的故事,0
他讓觀眾感受著故事神奇的迷人魅力，可也一併讓觀眾體會著存在於其之間的美好與殘忍。,0
「我只是可能還愛你，也可能不愛。」,1
在《魔法》裡，導演濱口龍介依三段對話組成這部故事。,0
開始的第一段，是結束工作的芽衣子在計程車上聽著好友繼美分享她的新戀情,1
在一來一往的問與答裡，她慢慢察覺到繼美口中的新對象竟是被自己甩掉的前男友；,1
在與繼美道別後，芽衣子選擇掉頭前往熟悉的地址,1
她找上了前男友大和，並與他在辦公室裡進行一陣辯論；,1
最後芽衣子與繼美在咖啡廳裡閒聊,1
大和恰好從旁邊經過，尷尬之下他只好硬著頭皮進到咖啡廳，聽著繼美介紹自己給芽衣子,1
但芽衣子卻突然開口問著，自己還有繼美他會選誰？,1
詭異的氛圍頓時蔓開,0
繼美一怒之下起身離開，大和轉身追了上去，留下獨自哭泣的芽衣子。,1
只是下一個畫面，一切從頭來過,1
原來這一切僅是芽衣子的想像,1
後來她選擇離開，把時間交還給大和與繼美。,1
第一次的偶然，讓芽衣子有了想像機會,0
她想像著自己會不會和大和復合,0
哪怕觀眾還有大和根本不曉得自己是真的還愛？,0
還是單純出於有慾所以想搞破壞？,0
第二次的偶然，再度讓芽衣子陷入想像,0
可能沒被拍出來的是，她想像大和會在兩人中選擇她,0
可是想像中的結果卻是他選了繼美,1
所以在想像結束後，她很乾脆地起身離開,1
看似退出的豁達我想只是她不想去面對想像後的結果。,0
想像就像一次的命運二選一,0
在兩種有可能裡，大和「可能」會選擇自己，也「可能」選擇繼美，,0
既然無法知道會發生的是哪種可能，那麼乾脆都不選直接退出，芽衣子才能毫髮無傷全身而退。,1
「請你答應我，至少用我的聲音自慰一次。」,1
在《敞開的大門》裡，已經結婚的奈緒回到大學就讀,1
無法適應校園生活的她竟和同學佐佐木成為炮友,1
陷入這段不對的關係裡的她無法自拔,1
在一次的激情過後，她從佐佐木那裡聽見了他對學校教授瀨川的看法,1
他想要對他展開報復，為此他需要奈緒的幫忙,1
本來不想答應對方的請求，可想到自己就要失去這一段關係，讓奈緒最終還是點頭接下任務。,1
她帶著瀨川獲得芥川賞的作品到辦公室拜訪他,1
刻意的選擇書裡一段描繪露骨的橋段朗讀給教授聽，同時悄悄按下手機錄音鍵,1
想要挑逗、色誘瀨川進而引他犯錯的意圖明顯,1
可是瀨川非但不為所動，甚至他已看出自己的不懷好意,1
然而瀨川非但沒有責怪，反而還反過來站在自己這邊替自己想然後開導她,1
莫名感到羞愧的奈緒，過去渴望卻怎麼找也找不到的安全感、歸屬感，她終於在瀨川教授身上得到了。,1
兩人臨別之約，讓她忍不住去想像美好的未來即將到來,1
想像自己從今以後會成為一個更好的人,1
只是偶然寄錯的一封信，卻徹底毀掉了這些想像。,1
所以想像也許並不是真的總是二選一,0
不是勇敢選了之後只要等待好或者壞的到來就好，而是仍舊會被某些什麼影響著的。,0
「我變成圓融又無趣的大人了。」,1
「選擇我會讓妳人生走上很艱難的路，即便如此我還是希望妳能選擇我。」,1
在《再一次》裡，夏子期待著能夠在同學會上見到久未見面的舊情人，可是直到結束她還是等不到她的出現。,1
在她隔日準備離開仙台時,1
於向上的手扶梯上偶然擦肩正往下走的彩，而彩也抬頭與她相望,1
兩人喜出望外的互道好久不見,1
彩還約夏子到她家裡坐坐聊聊往事,1
但聊著聊著越突然覺得不對,1
眼前的熟悉忽然變得陌生,1
原來兩個人那麼剛好的同時認錯了人，都錯把對方認成好久不見的好友，但兩個人根本只是陌生人。,1
本來這段尷尬就要到此為止,1
然兩個人卻乾脆選擇將錯就錯，繼續把對方當成好友聊著近況、分享心事,1
夏子甚至在彩的提議下，將她當作是自己的舊情人，讓她盡情的說出心裡話,1
那無緣卻還愛著的愛戀與思慕。,1
當傾訴完畢，兩人還是要回到各自生活，自此成為再也不會見的陌生人,1
但當最後告別時，夏子與彩竟又捨不得這段緣分結束,1
她們各自回頭想找回對方。,1
三段故事裡，《再一次》是難得的圓滿結局,1
至少對夏子與彩來說心裡應是這麼想的。,0
若是當時在同學會上，夏子真的碰上了舊情人，她當真有辦法對對方說出那些心裡話嗎？,1
可能她心裡有很多想像，想像兩人重逢後可能會有的場景,0
不過就像前面說到的，想像之後的可能不見得會是好的,0
就算她做好準備去面對後來的結果,0
無奈同學會上並沒有讓她想像得逞,1
但是，導演濱口龍介偷偷施展了魔法，他讓偶然發生在夏子身上,0
偶然的認錯讓她可以沒有壓力、沒有顧忌、不會臨陣退縮的說出心裡話,1
在諸多想像的可能結局裡，會有一種是她還是沒能和舊情人復合,0
可是卻能放下過去、釋懷對她的眷戀，這對她而言何嘗不是這段關係的美好結局？,1
《偶然與想像》有點苦，有點甜，有點鹹，有點辣,0
如同人生必然嚐過的各種滋味,0
它的日常感飽滿了這部電影,0
而日常感也是《偶然與想像》好看的原因。,0
導演濱口龍介細膩的描繪著角色與角色間的關係,0
每一句對白台詞看似沒什麼，但實際上都很值得你我去細細咀嚼,0
畢竟三篇故事終究還是「電影」,0
存在於劇情裡頭的，不僅是偶然與想像的趣味，更還有對人生、對感情等方面的探討,0
導演濱口龍介這次《偶然與想像》給我的感覺就和《歡樂時光》很像，同樣都透著一股文學氣質,0
看它們就像在看一本小說，少了聲光效果的干擾，多了沉浸於每一幕畫面裡的時間。,0
安安,0
會不會根本沒有三代同堂蜘蛛人。,0
就是找「只有」找了幾個平行宇宙的蜘蛛人，對戰各種反派。,0
漫威找了新演員片酬也比較低，也可以隨便寫劇情。,0
後續這幾個新的蜘蛛人也能接到各種第四階段的影集跟電影之中。,0
以下沒有雷！,0
看早場10:20的,0
劇情長度是107分,0
整體來說場景還原度高,0
劇情有改編過，沒有跟電玩完全一樣，但是可以接受！,0
孤兒院跟RPD高度還原,0
連一半的漢堡都還原XD,0
不過結尾有點草率,0
應該說感覺像趕進度,0
整體來說劇情我給比普再好一點但沒有到好的評語！,0
但我惡靈迷去看我是很滿足啦,0
哈哈然後有片尾彩蛋,0
那個片尾彩蛋一開始的場景很酷，一看到差點要把飲料噴出來,0
哈哈哈！,0
現在這年頭看電影都要預設片尾有彩蛋XD,0
不過抱怨一下那個彩蛋選角我不能接受啊啊啊啊！,0
月老 : 以前刃太還好好寫小說的時候還滿喜歡看，但板上褒貶不一有點卻步,0
惡靈古堡 : 遊戲跟電影舊作都有涉獵，但對這部預告片印象不是太好,0
如果只能挑一片看的話該怎麼選擇呢?,0
再麻煩板友們推薦,0
謝謝,0
開始看預告就滿期待的,0
也是陳柏霖和陳意涵繼「愛情無全順」後再次合作,0
(但比「愛情無全順」好看也好笑多了,0
回來才發現這部片是翻拍2004年的韓片-「時失兩公里」,0
看完後就想到劇中很多場景元素感覺在日片/韓片看過,0
車禍遇到偏僻山區奇怪的村民>>>,1
誤入險境主角和村民追殺逃跑的大亂鬥>>>,1
活人祭,1
但要將這些搞笑、鬼魂、驚悚、懸疑元素融合在一部片不容易,0
也是國片少有的劇情,0
難得看到劉冠廷搞笑演出,0
還有陳以文、林鶴軒及百白等村民表面純樸實則各懷鬼胎,1
雖然有些台語口頭禪聽太多遍會讓人不耐但看完還是很讓人紓壓,0
期待能看到更多這類型的國片,0
想詢問反角是否全部原班回歸的問題,0
八爪博士-一代回歸,1
電光人-二代回歸,1
綠惡魔-一代回歸（爸爸）,1
再加上奇異博士說：「他們都存在著被蜘蛛人殺死的記憶。」,1
意思是反派一定是由前代回歸的意思嗎？,1
沙人-一代回歸？,0
蜥蜴人-二代回歸？,0
不知道有沒有確定的消息？,0
話說我都忘了二代綠惡魔結局是什麼了，只記得二代胎死腹中的犀牛人也是大遺珠。,0
這部主要看點是在配樂與女主角的演技,0
對每個情緒反應細膩的詮釋，讓觀眾揪心,0
演技讓觀眾產生錯覺,0
彷彿看的就是當年的黛安娜、彷彿跟著她一起痛苦折磨,0
像是咬噬丈夫也送了同款給情婦的珍珠的段落,0
那種把憤恨屈辱嫉妒悲傷全打落牙齒和血吞的場景十分深刻而震撼,0
眼神表現皆非常入戲,0
但要說這部劇的整體表現，我個人覺得是還好,0
一方的立場是遵循保衛著歷史傳統與表面文化,0
另一方的立場是想要享受更多自由隱私與真實自我,0
這種沒有壞人只有立場不同、沒有對錯只有適不適合的處理我是可以理解,0
但就會讓除了黛妃之外其他人物的詮釋立體感與深度稍微薄弱了些,0
印象最深的還有幾個人物,0
【查爾斯王子】持續外遇的這個男人造成黛安娜最大的痛苦，,1
而早已習慣皇室繁文縟節潛規則與鎂光燈焦點的他對黛安娜說「人要有兩面，一面是對外的公開的，一面是對自己的」；,1
用餐時彆扭地用刻薄的話勸說黛安娜要注意身體不要再吐了；,1
最後同意了離婚的決定。,1
這些部分就是在說，查爾斯並不是不關心黛安娜，但就只是家人間的感情，沒有特別,0
他的愛情留給了卡蜜拉,1
他不認為這樣有什麼錯,0
屬於在他的「正常」裡面,0
他的「價值觀」跟黛安娜不一樣,0
他娶黛安娜給傳統給皇室一個交代,1
（對外的公開的）,0
他與王室很難接受的卡蜜拉藕斷絲連,1
（屬於自己的）,0
【主廚】主廚對這樣親切真實而沒有架子的王妃是很關心的,1
不會為了聽到八卦而讓黛安娜一直發洩情緒式地講話,1
因為他不想再讓隔牆有耳影響她,0
一開始就對廚房的工作夥伴們說「希望大家努力一點可以讓我們的王妃能有一點點食慾」,1
我還以為那只是身為主廚的自尊心,0
看到最後他特別去送行才發現那其實真的是發自內心的關心,1
後期他對於瀕臨崩潰的黛安娜說「我親手為妳做了舒芙蕾喔，妳最愛吃的，請妳多少吃一點」,1
變成黛安娜的一個微弱的心靈上的支撐「屬於我一個人的，特別的，只為我」,1
他對她說「毒舌的大家唯一不會嘲笑的就是妳，大家希望的是妳撐下去，回到十年前妳來的時候一樣」,1
【軍人出身的管家】,0
他放了安寶琳王后的書在黛安娜的房間提醒她，不要為了王室的傳統而被扼殺了（自由浪漫的天性）,1
（老公為了王權延續而殺了生不出兒子的她另娶別的女人）,1
他處處盯著黛安娜，但在黛安娜拿著剪刀剪開圍籬（代表箝制住自由的限制）去自己家族老舊的老宅的時候選擇讓她自由地去,1
說「我們有什麼資格阻止她」,1
他其實最同情黛安娜,1
希望她這樣敏感真實的人能夠好好自由生活，不要被王室傳統與鎂光燈窒息扼殺,0
他對黛安娜說了一個故事,0
但是是一個戰友死了就沒有結尾的故事,0
他的意思就是，「黛安娜妳要活下去，妳要離開這個戰場，妳不適合這裡，才能繼續訴說妳的故事」,1
結論是女主角的細膩詮釋值得一看,0
美學設計與配樂非常不錯，但整體來說有點頭重腳輕的感覺,0
算是好評,0
雖然國外也常有 但現在就討論寶島就好,0
常看到一些台灣導演用過一個演員之後就會再用第二次、第三次,0
像是蔡明亮之於李康生,0
鍾孟宏之於陳以文 (劉冠廷) (納豆),0
九把刀之於柯震東,0
其實廖明毅應該也算之於林柏宏(暗社工),0
想問各位影迷會喜歡這樣的長期合作嗎,0
期待他們原班人馬卻帶來不同火花,0
還是覺得會膩?,0
今天抽空去看,0
整個205席的廳只有我一人,0
還好我選最後一排中間，不然真會怕怕的,0
看完覺得這真的是很棒的故事,0
本來順著劇情應該是女主角 Eloise 為 Sandy 伸冤,1
最後竟翻轉成是死在 Sandy 刀下的嫖客與經紀人 ,1
希望 Eloise 幫他們伸冤這轉折實在太精彩了!,1
而且整個劇情非常緊湊，一些支線也都能直接帶過,0
完全專注主線劇情兩個小時,0
我帶進去的咖啡都忘了喝完,0
唯一我覺得有問題的是女主角,0
湯瑪遜雖然無辜清純可人但整個氣場還是差安雅太多,0
演技也差太多,0
大概只有身材略勝以上,0
九把刀的電影就那套,0
好聽的音樂配一些回憶畫面，就足夠催淚了,0
但這些我都忍住了，頂多淚水在眼眶打轉但片尾....!!!!!!!!!!!!!!!!!,0
真的很過分，擺明就是要逼你噴眼淚,0
放一堆寵物是怎樣啦QQ,0
我自己本身也有養寵物,0
看到一堆演員、工作人員跟自家寵物的合照，我眼淚直接開飆...........,0
以下應該算是微微雷(吧),0
卡在不快樂關係裡的人應該會有共鳴,0
關於《史賓賽》這部電影。,0
《史賓賽》是後來電影發行的名字，但在拍攝過程中，媒體一直以《黛妃Diana》稱之。,0
黛安娜王妃是電影主人翁被世人熟知的稱謂；,0
這個稱謂中也清楚地表現她的價值被如何識別：,0
這位美麗的女性是王子的另一半。,1
而最後敲定的片名，是黛安娜原本的姓氏；,0
這個眾人陌生的姓氏，象徵著我們對黛安娜王妃的了解，大多只停留在童話般的王室儀式、美麗的公主與她的華服，而不是這個女子原生的模樣。,0
最後將黛安娜自己的姓氏還給以她為題的電影，我覺得挺好。,0
想起自己、想起身邊那麼多的女生，誰不是踏入婚姻後，就失去自己的身份呢？,0
妳成為了誰的太太、誰的媽媽，幼稚園老師或任何試圖銷售親子用品給妳的人，都喊妳一聲某某馬麻。,0
於是妳的名字、妳原本的樣子，好像就不那麼重要了。,0
嫁入皇室的黛安娜，與我們一樣面對另一半與孩子的課題，卻多了在鎂光燈注目下的限制與壓力。,1
電影一開始那個浮躁不安的婦人，下車進餐廳想問路時的姿態造作而彆扭,1
因為大家都在竊竊私語「那是黛安娜耶」,1
因為王妃應該要優雅大方、嘴角維持完美的微笑弧度,1
王妃應該要舉止得宜,1
王妃怎麼可以看起來這麼狼狽？,1
但在這部兩個多小時的電影當中，我們看到的，就是最狼狽的王妃樣貌：,1
焦慮的、自言自語的、神經質的、厭食而無法自抑地吐出所有食物的、半夜又走入廚房抓起蛋糕塞嘴裡暴食的。,1
她生病了，但她的身份不允許她生病。,1
每一場餐會、每一次露面，都有綁著標示牌的禮服等待她換上。,1
她明明已經獲知那串丈夫送給她做為聖誕禮物的珍珠項鍊，其實小三也有一串。,1
在幻想中無數次扯斷、恨不能嚼碎的珍珠項鍊，終究也只能順服地戴在頸上，宴會中優雅接受旁人讚美。,1
皇室裡的所有人，平靜疏離地看著瀕臨失態邊緣的黛安娜；,1
每個人都知道她的先生與第三者的關係早就檯面化，卻沒有人伸出援手。,1
皇室成員們維護著自己的形象，在重要的聖誕節中愉快談笑、舉止得宜。,1
或許更多的，是希望黛安娜收起傷心、收起「不恰當」的舉止。,1
假裝也好吧，這是聖誕節呢，女王在場呢，有什麼事情不能節日後再處理嗎？,1
電影拍攝的，就是最煎熬的這三天。,0
而這三天不過是先前那十來年的點點滴滴、聚沙成塔，累積成把一個人徹底壓垮的傷心絕望。,1
查爾斯王子在電影中對黛安娜說：「重點是妳要有兩面，一面是真正的妳，另一面是他們鏡頭下的妳。」,1
說的時候表情淡漠無波瀾，彷彿這不是什麼大事。,1
自幼在皇家長大的他，或許早就習慣將感情藏起、不顯露真正感受吧？,0
但黛安娜不是這樣的人,1
她情感豐沛、情緒起伏大，會笑會哭會憤怒；,1
她終究假裝不了完美的公主娃娃。,1
事實上，查爾斯王子何嘗不是感情被阻撓的受害者呢？,1
這段婚姻中的第三者，是查爾斯年少時深深愛慕、早在婚前就存在、卻不受王室接受的卡蜜兒。,1
黛安娜嫁進去的時候或許一無所知吧,1
但這段婚姻，最後成為讓所有人都不開心的根源。,1
加害者或受害者，糾葛纏繞得太深，已經難以釐清。,1
我們看見黛安娜反覆陷入自己的恍惚中，想逃離或抵抗的力道一天天加深；,1
最後終於在晚宴中奪門而出，衝向自己從小長大、如今已荒廢的宅第。,1
流著眼淚踩上腐朽的台階,1
童年的回憶與今日的遭遇不斷交錯,1
想起少女時代騎著腳踏車迎風的自己、穿牛仔褲大步跑著的自己，穿著絕美婚紗期待童話婚禮的自己......,1
後來的事情，我們都知道了。,0
她停止忍耐、不再妥協，結束婚姻，用自己的方式過餘下的人生。,0
電影中的三天，黛安娜神經質的癲狂行為，讓我想起見過的、無數流著眼淚的臉。,1
可能是卡在不幸福婚姻中的、或者是沒有勇氣離開舒適圈的,0
也可能是在父母的情緒勒索中不快樂卻無法抵抗的。,0
我們總是希望用不傷人的方式求一個和平,0
委屈到最後的最後，才發現被壓扁到連哭都不敢發出聲音的，是自己。,0
如果你也處於一段不快樂的關係中，不管是感情、親情或是工作,0
我希望能用電影中，服裝師好友寫給戴安娜的一段話，送給你：「愛妳的，不是只有我。」,0
你可以好好哭，或吃掉一大袋洋芋片，然後睡一整個下午。,0
什麼都好，只要記得對自己好；,0
不要只是忍耐,0
要多想想，想想如何從自己不喜歡的現狀走出來，變成喜歡的你自己。,0
留好重新來過的力氣，把你的人生，重新調整成你要的樣子。,0
只要開始，就不算太晚。,0
希望我的朋友們，都不再花時間在忍耐上頭。,0
祝福我們，都能過好自在舒坦的人生。,0
在金馬影展看到這部時有北川景子演出 馬上放到片單裡面,0
不過後來日期撞場只好忍痛放棄,0
"正當想著上映之後再去看的時候~~~看到采昌辦的 ""沒有券""活動",0
昨天觀賞完這部電影整體來說就是好笑又感動,0
以下有雷,0
開頭想說蕭邦的Nocturne in E-flat Major Op. 9 No. 2是不是真的很常很常被使用啊,1
這部聽到已是今年看電影來第三次,0
(瀑布一次、青春弒戀一次)這部裡面則出現了兩次....,0
先前於金馬影展觀賞了另外一部也跟拍攝電影題材有關的《色情電影開麥拉》,0
不暴雷的情況下(預告片看得到的)這兩部對我自己來說很像,0
可以的話 會想推薦有看其中一部的人也去看看另外一部,0
 (不過《色情》要成年才能看),0
電影之神前面主要在交代老爺爺阿鄉(澤田研二)早已忘記曾經的夢想 隨意過日子的生活,1
因為欠債關係 家人都對他失望不已,1
是說從妻子(宮本信子)與女兒跟(寺島忍)他說欠債無力償還要沒收零用錢那邊開始我就覺得人物與人物間的情感互動有點像要拍喜劇段子,1
感覺倒也不是演技差演成喜劇,0
"自己感受是他們""故意""把深情嚴肅做成喜劇段子",0
後來看完電影看到與志村健致敬還有關於這部電影的新聞不知道這是否正是這困惑的解答,0
接著這部片除了上面提到的電影也讓我想到《阿嬤的夢中情人》片中有幾個從彩色畫面轉為進入黑白電影 或相反再從黑白電影畫面還原當時拍攝現場(彩色)的片段,1
阿鄉被嚴禁賭博後 極少數的人生娛樂僅剩下電影 ,1
很快說明他曾經是電影工作者,1
接著就將拍攝電影的過程呈現給觀眾,1
年輕的阿鄉(菅田將暉)把聽話的副導演得很有趣、好笑,0
導演叫他傳話 明明可以在原地講還要特地爬樓梯到演員附近述說,1
最好笑的是女明星桂 園子(北川景子)上洗手間太久太陽就要下山 拍攝畫面會不完美,1
聽話的阿鄉還真的照導演說的狂奔到海裡大喊要太陽不要走…,1
不過我在注意海邊 風那麼大各位電影工作者一堆戴著貝雷帽怎麼都不會被吹走,0
幸好最後阿鄉還是誰的帽子掉了不然真的太奇怪了,1
看到中間覺得哦哦 這部原來就是輕鬆 好笑時時間又回到現代大概2019 ,0
因為演到得獎名單是2020初阿鄉老友(小林稔侍)給孫子(前田旺志郎)當年沒拍完的電影劇本,1
祖孫聯手修改一下 拿去參加比賽,1
這邊就是個很適合流淚的地方畢竟大家都看不起阿鄉孫子與老友卻認同他的才華,1
妻子其實也算支持,1
不過老奶奶比較像愛阿鄉這個人對他有沒有才華不是很在意,1
幸好最後獲獎啦 ,1
好感動啊!!!,0
不過長期隨意度日的阿鄉身上自然有許多毛病,1
問題也在這時爆發,1
而住院接著搭配真實世界的疫情險峻,1
他似乎也知道自己情況選擇到老友的老電影院觀影,1
最後真的在影廳內離世,1
這邊最特別的就是桂園子真的跟阿鄉寫的劇本一樣,1
從電影裡面出來坐他旁邊,1
黑白的北川景子XDDD ,0
酷,0
想到跑製作人員名單看到山崎貴的名字然後...這段劇情不清楚是否改過,0
要是志村健是拍完才離開感覺會有點尷尬,0
